0,-0.005272,0.008194,0.000144,-0.004985,0.007884,0.000648,-0.00434,0.007784,
0.005272,0,0.013466,0.005416,0.000287,0.013156,0.00592,0.000932,0.013056,
-0.008194,-0.013466,0,-0.00805,-0.013179,-0.00031,-0.007546,-0.012534,-0.00041,
-0.000144,-0.005416,0.00805,0,-0.005129,0.00774,0.000504,-0.004484,0.00764,
0.004985,-0.000287,0.013179,0.005129,0,0.012869,0.005633,0.000645,0.012769,
-0.007884,-0.013156,0.00031,-0.00774,-0.012869,0,-0.007236,-0.012224,-0.0001,
-0.000648,-0.00592,0.007546,-0.000504,-0.005633,0.007236,0,-0.004988,0.007136,
0.00434,-0.000932,0.012534,0.004484,-0.000645,0.012224,0.004988,0,0.012124,
-0.007784,-0.013056,0.00041,-0.00764,-0.012769,0.0001,-0.007136,-0.012124,0,
